set,image,mosaic,image_fn,mosaic_fn,mosaiced_fn,method,n,alpha,kappa,usm,demosaic_fn,PSNRAll,PSNRGray,PSNRR,PSNRG,PSNRB,SSIMAll,SSIMGray,SSIMR,SSIMG,SSIMB
IMAX,15.png,bayer,../images/imagesIMAX/McM/15.tif,../images/mosaics/bayermosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/bayerrawmcm15.tiff,ani,50,0.24,4.0,0.0,../images_demosaiced/IMAX_15.png_bayer_ani_n050_k4_u0.png,4.162257e+01,4.525457e+01,4.004775e+01,4.524461e+01,4.109713e+01,4.162257e+01,4.525457e+01,4.004775e+01,4.524461e+01,4.109713e+01
IMAX,15.png,bayer,../images/imagesIMAX/McM/15.tif,../images/mosaics/bayermosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/bayerrawmcm15.tiff,ani,50,0.24,3.0,1.0,../images_demosaiced/IMAX_15.png_bayer_ani_n050_k3_u1.png,4.142643e+01,4.503448e+01,3.974788e+01,4.518141e+01,4.098510e+01,4.142643e+01,4.503448e+01,3.974788e+01,4.518141e+01,4.098510e+01
IMAX,15.png,bayer,../images/imagesIMAX/McM/15.tif,../images/mosaics/bayermosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/bayerrawmcm15.tiff,aniL,50,0.24,4.0,0.0,../images_demosaiced/IMAX_15.png_bayer_aniL_n050_k4_u0.png,4.055358e+01,4.382210e+01,3.894905e+01,4.425760e+01,4.003485e+01,4.055358e+01,4.382210e+01,3.894905e+01,4.425760e+01,4.003485e+01
IMAX,15.png,bayer,../images/imagesIMAX/McM/15.tif,../images/mosaics/bayermosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/bayerrawmcm15.tiff,aniL,50,0.24,3.0,1.0,../images_demosaiced/IMAX_15.png_bayer_aniL_n050_k3_u1.png,4.026403e+01,4.336484e+01,3.864387e+01,4.393154e+01,3.977941e+01,4.026403e+01,4.336484e+01,3.864387e+01,4.393154e+01,3.977941e+01
IMAX,15.png,bayer,../images/imagesIMAX/McM/15.tif,../images/mosaics/bayermosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/bayerrawmcm15.tiff,nonlin,200,0.24,4.0,,../images_demosaiced/IMAX_15.png_bayer_nonlin_n200_k4.png,4.046005e+01,4.306984e+01,3.902943e+01,4.325238e+01,4.010931e+01,4.046005e+01,4.306984e+01,3.902943e+01,4.325238e+01,4.010931e+01
IMAX,15.png,bayer,../images/imagesIMAX/McM/15.tif,../images/mosaics/bayermosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/bayerrawmcm15.tiff,nonlin,100,0.24,3.0,,../images_demosaiced/IMAX_15.png_bayer_nonlin_n100_k3.png,4.053698e+01,4.325815e+01,3.910441e+01,4.342323e+01,4.014387e+01,4.053698e+01,4.325815e+01,3.910441e+01,4.342323e+01,4.014387e+01
IMAX,15.png,bayer,../images/imagesIMAX/McM/15.tif,../images/mosaics/bayermosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/bayerrawmcm15.tiff,nonlin,100,0.24,2.0,,../images_demosaiced/IMAX_15.png_bayer_nonlin_n100_k2.png,4.043882e+01,4.317324e+01,3.894063e+01,4.340449e+01,4.009300e+01,4.043882e+01,4.317324e+01,3.894063e+01,4.340449e+01,4.009300e+01
IMAX,16.png,bayer,../images/imagesIMAX/McM/16.tif,../images/mosaics/bayermosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/bayerrawmcm16.tiff,iso,50,0.24,,,../images_demosaiced/IMAX_16.png_bayer_iso_n050.png,3.535693e+01,3.639324e+01,3.389874e+01,3.641775e+01,3.623091e+01,3.535693e+01,3.639324e+01,3.389874e+01,3.641775e+01,3.623091e+01
IMAX,16.png,bayer,../images/imagesIMAX/McM/16.tif,../images/mosaics/bayermosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/bayerrawmcm16.tiff,ani,50,0.24,4.0,0.0,../images_demosaiced/IMAX_16.png_bayer_ani_n050_k4_u0.png,3.790231e+01,3.942555e+01,3.699907e+01,3.840332e+01,3.846851e+01,3.790231e+01,3.942555e+01,3.699907e+01,3.840332e+01,3.846851e+01
IMAX,16.png,bayer,../images/imagesIMAX/McM/16.tif,../images/mosaics/bayermosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/bayerrawmcm16.tiff,ani,50,0.24,3.0,1.0,../images_demosaiced/IMAX_16.png_bayer_ani_n050_k3_u1.png,3.760690e+01,3.906271e+01,3.650088e+01,3.814093e+01,3.843884e+01,3.760690e+01,3.906271e+01,3.650088e+01,3.814093e+01,3.843884e+01
IMAX,16.png,bayer,../images/imagesIMAX/McM/16.tif,../images/mosaics/bayermosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/bayerrawmcm16.tiff,aniL,50,0.24,4.0,0.0,../images_demosaiced/IMAX_16.png_bayer_aniL_n050_k4_u0.png,3.602371e+01,3.750009e+01,3.456294e+01,3.722060e+01,3.677552e+01,3.602371e+01,3.750009e+01,3.456294e+01,3.722060e+01,3.677552e+01
IMAX,16.png,bayer,../images/imagesIMAX/McM/16.tif,../images/mosaics/bayermosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/bayerrawmcm16.tiff,aniL,50,0.24,3.0,1.0,../images_demosaiced/IMAX_16.png_bayer_aniL_n050_k3_u1.png,3.568243e+01,3.707813e+01,3.415319e+01,3.692327e+01,3.651029e+01,3.568243e+01,3.707813e+01,3.415319e+01,3.692327e+01,3.651029e+01
IMAX,16.png,bayer,../images/imagesIMAX/McM/16.tif,../images/mosaics/bayermosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/bayerrawmcm16.tiff,nonlin,200,0.24,4.0,,../images_demosaiced/IMAX_16.png_bayer_nonlin_n200_k4.png,3.623201e+01,3.731373e+01,3.521348e+01,3.649988e+01,3.722556e+01,3.623201e+01,3.731373e+01,3.521348e+01,3.649988e+01,3.722556e+01
IMAX,16.png,bayer,../images/imagesIMAX/McM/16.tif,../images/mosaics/bayermosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/bayerrawmcm16.tiff,nonlin,100,0.24,3.0,,../images_demosaiced/IMAX_16.png_bayer_nonlin_n100_k3.png,3.633428e+01,3.739272e+01,3.513794e+01,3.665992e+01,3.755429e+01,3.633428e+01,3.739272e+01,3.513794e+01,3.665992e+01,3.755429e+01
IMAX,16.png,bayer,../images/imagesIMAX/McM/16.tif,../images/mosaics/bayermosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/bayerrawmcm16.tiff,nonlin,100,0.24,2.0,,../images_demosaiced/IMAX_16.png_bayer_nonlin_n100_k2.png,3.620893e+01,3.719189e+01,3.485250e+01,3.675863e+01,3.744512e+01,3.620893e+01,3.719189e+01,3.485250e+01,3.675863e+01,3.744512e+01
IMAX,17.png,bayer,../images/imagesIMAX/McM/17.tif,../images/mosaics/bayermosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/bayerrawmcm17.tiff,iso,50,0.24,,,../images_demosaiced/IMAX_17.png_bayer_iso_n050.png,3.613304e+01,3.890375e+01,3.464232e+01,3.941390e+01,3.563823e+01,3.613304e+01,3.890375e+01,3.464232e+01,3.941390e+01,3.563823e+01
IMAX,17.png,bayer,../images/imagesIMAX/McM/17.tif,../images/mosaics/bayermosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/bayerrawmcm17.tiff,ani,50,0.24,4.0,0.0,../images_demosaiced/IMAX_17.png_bayer_ani_n050_k4_u0.png,3.702640e+01,3.992407e+01,3.585849e+01,4.011872e+01,3.623167e+01,3.702640e+01,3.992407e+01,3.585849e+01,4.011872e+01,3.623167e+01
IMAX,17.png,bayer,../images/imagesIMAX/McM/17.tif,../images/mosaics/bayermosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/bayerrawmcm17.tiff,ani,50,0.24,3.0,1.0,../images_demosaiced/IMAX_17.png_bayer_ani_n050_k3_u1.png,3.655047e+01,3.909166e+01,3.524480e+01,3.972801e+01,3.587544e+01,3.655047e+01,3.909166e+01,3.524480e+01,3.972801e+01,3.587544e+01
IMAX,17.png,bayer,../images/imagesIMAX/McM/17.tif,../images/mosaics/bayermosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/bayerrawmcm17.tiff,aniL,50,0.24,4.0,0.0,../images_demosaiced/IMAX_17.png_bayer_aniL_n050_k4_u0.png,3.637986e+01,3.940387e+01,3.490402e+01,3.979941e+01,3.580980e+01,3.637986e+01,3.940387e+01,3.490402e+01,3.979941e+01,3.580980e+01
IMAX,17.png,bayer,../images/imagesIMAX/McM/17.tif,../images/mosaics/bayermosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/bayerrawmcm17.tiff,aniL,50,0.24,3.0,1.0,../images_demosaiced/IMAX_17.png_bayer_aniL_n050_k3_u1.png,3.621529e+01,3.909017e+01,3.471374e+01,3.959864e+01,3.569176e+01,3.621529e+01,3.909017e+01,3.471374e+01,3.959864e+01,3.569176e+01
IMAX,17.png,bayer,../images/imagesIMAX/McM/17.tif,../images/mosaics/bayermosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/bayerrawmcm17.tiff,nonlin,200,0.24,4.0,,../images_demosaiced/IMAX_17.png_bayer_nonlin_n200_k4.png,3.536238e+01,3.601389e+01,3.427124e+01,3.730290e+01,3.504944e+01,3.536238e+01,3.601389e+01,3.427124e+01,3.730290e+01,3.504944e+01
IMAX,17.png,bayer,../images/imagesIMAX/McM/17.tif,../images/mosaics/bayermosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/bayerrawmcm17.tiff,nonlin,100,0.24,3.0,,../images_demosaiced/IMAX_17.png_bayer_nonlin_n100_k3.png,3.599915e+01,3.721189e+01,3.485803e+01,3.813690e+01,3.563192e+01,3.599915e+01,3.721189e+01,3.485803e+01,3.813690e+01,3.563192e+01
IMAX,17.png,bayer,../images/imagesIMAX/McM/17.tif,../images/mosaics/bayermosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/bayerrawmcm17.tiff,nonlin,100,0.24,2.0,,../images_demosaiced/IMAX_17.png_bayer_nonlin_n100_k2.png,3.637001e+01,3.829883e+01,3.510908e+01,3.896440e+01,3.590558e+01,3.637001e+01,3.829883e+01,3.510908e+01,3.896440e+01,3.590558e+01
IMAX,18.png,bayer,../images/imagesIMAX/McM/18.tif,../images/mosaics/bayermosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/bayerrawmcm18.tiff,iso,50,0.24,,,../images_demosaiced/IMAX_18.png_bayer_iso_n050.png,3.556028e+01,3.634640e+01,3.414827e+01,3.727487e+01,3.581988e+01,3.556028e+01,3.634640e+01,3.414827e+01,3.727487e+01,3.581988e+01
IMAX,18.png,bayer,../images/imagesIMAX/McM/18.tif,../images/mosaics/bayermosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/bayerrawmcm18.tiff,ani,50,0.24,4.0,0.0,../images_demosaiced/IMAX_18.png_bayer_ani_n050_k4_u0.png,3.803378e+01,3.970310e+01,3.652194e+01,3.974037e+01,3.845031e+01,3.803378e+01,3.970310e+01,3.652194e+01,3.974037e+01,3.845031e+01
IMAX,18.png,bayer,../images/imagesIMAX/McM/18.tif,../images/mosaics/bayermosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/bayerrawmcm18.tiff,ani,50,0.24,3.0,1.0,../images_demosaiced/IMAX_18.png_bayer_ani_n050_k3_u1.png,3.837595e+01,4.010722e+01,3.671184e+01,3.965685e+01,3.940800e+01,3.837595e+01,4.010722e+01,3.671184e+01,3.965685e+01,3.940800e+01
IMAX,18.png,bayer,../images/imagesIMAX/McM/18.tif,../images/mosaics/bayermosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/bayerrawmcm18.tiff,aniL,50,0.24,4.0,0.0,../images_demosaiced/IMAX_18.png_bayer_aniL_n050_k4_u0.png,3.715819e+01,3.858774e+01,3.514350e+01,3.876626e+01,3.858976e+01,3.715819e+01,3.858774e+01,3.514350e+01,3.876626e+01,3.858976e+01
IMAX,18.png,bayer,../images/imagesIMAX/McM/18.tif,../images/mosaics/bayermosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/bayerrawmcm18.tiff,aniL,50,0.24,3.0,1.0,../images_demosaiced/IMAX_18.png_bayer_aniL_n050_k3_u1.png,3.673888e+01,3.809137e+01,3.484793e+01,3.853266e+01,3.774742e+01,3.673888e+01,3.809137e+01,3.484793e+01,3.853266e+01,3.774742e+01
IMAX,18.png,bayer,../images/imagesIMAX/McM/18.tif,../images/mosaics/bayermosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/bayerrawmcm18.tiff,nonlin,200,0.24,4.0,,../images_demosaiced/IMAX_18.png_bayer_nonlin_n200_k4.png,3.793756e+01,3.923249e+01,3.621708e+01,3.852477e+01,3.987326e+01,3.793756e+01,3.923249e+01,3.621708e+01,3.852477e+01,3.987326e+01
IMAX,18.png,bayer,../images/imagesIMAX/McM/18.tif,../images/mosaics/bayermosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/bayerrawmcm18.tiff,nonlin,100,0.24,3.0,,../images_demosaiced/IMAX_18.png_bayer_nonlin_n100_k3.png,3.774285e+01,3.901816e+01,3.588979e+01,3.857568e+01,3.966522e+01,3.774285e+01,3.901816e+01,3.588979e+01,3.857568e+01,3.966522e+01
IMAX,18.png,bayer,../images/imagesIMAX/McM/18.tif,../images/mosaics/bayermosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/bayerrawmcm18.tiff,nonlin,100,0.24,2.0,,../images_demosaiced/IMAX_18.png_bayer_nonlin_n100_k2.png,3.723666e+01,3.841792e+01,3.529507e+01,3.839407e+01,3.897445e+01,3.723666e+01,3.841792e+01,3.529507e+01,3.839407e+01,3.897445e+01
Kodak,kodim01.png,bayer,../images/imagesKodak/OriginalKodakPng/kodim01.png,../images/mosaics/bayermosaicKodakHor.mat,../images/imagesKodak/mosaicedKodak/bayerrawkodim01.tiff,iso,50,0.24,,,../images_demosaiced/Kodak_kodim01.png_bayer_iso_n050.png,3.303998e+01,3.406737e+01,3.225747e+01,3.506242e+01,3.234010e+01,3.303998e+01,3.406737e+01,3.225747e+01,3.506242e+01,3.234010e+01
Kodak,kodim01.png,bayer,../images/imagesKodak/OriginalKodakPng/kodim01.png,../images/mosaics/bayermosaicKodakHor.mat,../images/imagesKodak/mosaicedKodak/bayerrawkodim01.tiff,ani,50,0.24,4.0,0.0,../images_demosaiced/Kodak_kodim01.png_bayer_ani_n050_k4_u0.png,3.535818e+01,3.764229e+01,3.430333e+01,3.824217e+01,3.452919e+01,3.535818e+01,3.764229e+01,3.430333e+01,3.824217e+01,3.452919e+01
Kodak,kodim01.png,bayer,../images/imagesKodak/OriginalKodakPng/kodim01.png,../images/mosaics/bayermosaicKodakHor.mat,../images/imagesKodak/mosaicedKodak/bayerrawkodim01.tiff,ani,50,0.24,3.0,1.0,../images_demosaiced/Kodak_kodim01.png_bayer_ani_n050_k3_u1.png,3.623747e+01,3.870973e+01,3.517197e+01,3.900576e+01,3.547001e+01,3.623747e+01,3.870973e+01,3.517197e+01,3.900576e+01,3.547001e+01
Kodak,kodim01.png,bayer,../images/imagesKodak/OriginalKodakPng/kodim01.png,../images/mosaics/bayermosaicKodakHor.mat,../images/imagesKodak/mosaicedKodak/bayerrawkodim01.tiff,aniL,50,0.24,4.0,0.0,../images_demosaiced/Kodak_kodim01.png_bayer_aniL_n050_k4_u0.png,3.378354e+01,3.540428e+01,3.285839e+01,3.612776e+01,3.306579e+01,3.378354e+01,3.540428e+01,3.285839e+01,3.612776e+01,3.306579e+01
Kodak,kodim01.png,bayer,../images/imagesKodak/OriginalKodakPng/kodim01.png,../images/mosaics/bayermosaicKodakHor.mat,../images/imagesKodak/mosaicedKodak/bayerrawkodim01.tiff,aniL,50,0.24,3.0,1.0,../images_demosaiced/Kodak_kodim01.png_bayer_aniL_n050_k3_u1.png,3.363948e+01,3.518008e+01,3.275426e+01,3.594069e+01,3.290145e+01,3.363948e+01,3.518008e+01,3.275426e+01,3.594069e+01,3.290145e+01
Kodak,kodim01.png,bayer,../images/imagesKodak/OriginalKodakPng/kodim01.png,../images/mosaics/bayermosaicKodakHor.mat,../images/imagesKodak/mosaicedKodak/bayerrawkodim01.tiff,nonlin,200,0.24,4.0,,../images_demosaiced/Kodak_kodim01.png_bayer_nonlin_n200_k4.png,3.612361e+01,3.811778e+01,3.552511e+01,3.733522e+01,3.572673e+01,3.612361e+01,3.811778e+01,3.552511e+01,3.733522e+01,3.572673e+01
Kodak,kodim01.png,bayer,../images/imagesKodak/OriginalKodakPng/kodim01.png,../images/mosaics/bayermosaicKodakHor.mat,../images/imagesKodak/mosaicedKodak/bayerrawkodim01.tiff,nonlin,100,0.24,3.0,,../images_demosaiced/Kodak_kodim01.png_bayer_nonlin_n100_k3.png,3.543997e+01,3.744364e+01,3.468879e+01,3.697678e+01,3.498987e+01,3.543997e+01,3.744364e+01,3.468879e+01,3.697678e+01,3.498987e+01
Kodak,kodim01.png,bayer,../images/imagesKodak/OriginalKodakPng/kodim01.png,../images/mosaics/bayermosaicKodakHor.mat,../images/imagesKodak/mosaicedKodak/bayerrawkodim01.tiff,nonlin,100,0.24,2.0,,../images_demosaiced/Kodak_kodim01.png_bayer_nonlin_n100_k2.png,3.454901e+01,3.630487e+01,3.373865e+01,3.634842e+01,3.400256e+01,3.454901e+01,3.630487e+01,3.373865e+01,3.634842e+01,3.400256e+01
Kodak,kodim02.png,bayer,../images/imagesKodak/OriginalKodakPng/kodim02.png,../images/mosaics/bayermosaicKodakHor.mat,../images/imagesKodak/mosaicedKodak/bayerrawkodim02.tiff,iso,50,0.24,,,../images_demosaiced/Kodak_kodim02.png_bayer_iso_n050.png,3.784706e+01,3.959993e+01,3.700383e+01,4.039551e+01,3.694940e+01,3.784706e+01,3.959993e+01,3.700383e+01,4.039551e+01,3.694940e+01
Kodak,kodim02.png,bayer,../images/imagesKodak/OriginalKodakPng/kodim02.png,../images/mosaics/bayermosaicKodakHor.mat,../images/imagesKodak/mosaicedKodak/bayerrawkodim02.tiff,ani,50,0.24,4.0,0.0,../images_demosaiced/Kodak_kodim02.png_bayer_ani_n050_k4_u0.png,3.972720e+01,4.269526e+01,3.911080e+01,4.282728e+01,3.839906e+01,3.972720e+01,4.269526e+01,3.911080e+01,4.282728e+01,3.839906e+01
Kodak,kodim02.png,bayer,../images/imagesKodak/OriginalKodakPng/kodim02.png,../images/mosaics/bayermosaicKodakHor.mat,../images/imagesKodak/mosaicedKodak/bayerrawkodim02.tiff,ani,50,0.24,3.0,1.0,../images_demosaiced/Kodak_kodim02.png_bayer_ani_n050_k3_u1.png,3.985059e+01,4.274031e+01,3.925927e+01,4.280087e+01,3.855633e+01,3.985059e+01,4.274031e+01,3.925927e+01,4.280087e+01,3.855633e+01
Kodak,kodim02.png,bayer,../images/imagesKodak/OriginalKodakPng/kodim02.png,../images/mosaics/bayermosaicKodakHor.mat,../images/imagesKodak/mosaicedKodak/bayerrawkodim02.tiff,aniL,50,0.24,4.0,0.0,../images_demosaiced/Kodak_kodim02.png_bayer_aniL_n050_k4_u0.png,3.811723e+01,4.010871e+01,3.731013e+01,4.074492e+01,3.714910e+01,3.811723e+01,4.010871e+01,3.731013e+01,4.074492e+01,3.714910e+01
Kodak,kodim02.png,bayer,../images/imagesKodak/OriginalKodakPng/kodim02.png,../images/mosaics/bayermosaicKodakHor.mat,../images/imagesKodak/mosaicedKodak/bayerrawkodim02.tiff,aniL,50,0.24,3.0,1.0,../images_demosaiced/Kodak_kodim02.png_bayer_aniL_n050_k3_u1.png,3.803495e+01,4.000424e+01,3.720793e+01,4.068407e+01,3.707674e+01,3.803495e+01,4.000424e+01,3.720793e+01,4.068407e+01,3.707674e+01
Kodak,kodim02.png,bayer,../images/imagesKodak/OriginalKodakPng/kodim02.png,../images/mosaics/bayermosaicKodakHor.mat,../images/imagesKodak/mosaicedKodak/bayerrawkodim02.tiff,nonlin,200,0.24,4.0,,../images_demosaiced/Kodak_kodim02.png_bayer_nonlin_n200_k4.png,3.932122e+01,4.173067e+01,3.865293e+01,4.147699e+01,3.844013e+01,3.932122e+01,4.173067e+01,3.865293e+01,4.147699e+01,3.844013e+01
Kodak,kodim02.png,bayer,../images/imagesKodak/OriginalKodakPng/kodim02.png,../images/mosaics/bayermosaicKodakHor.mat,../images/imagesKodak/mosaicedKodak/bayerrawkodim02.tiff,nonlin,100,0.24,3.0,,../images_demosaiced/Kodak_kodim02.png_bayer_nonlin_n100_k3.png,3.904907e+01,4.156568e+01,3.827879e+01,4.158125e+01,3.808781e+01,3.904907e+01,4.156568e+01,3.827879e+01,4.158125e+01,3.808781e+01
Kodak,kodim02.png,bayer,../images/imagesKodak/OriginalKodakPng/kodim02.png,../images/mosaics/bayermosaicKodakHor.mat,../images/imagesKodak/mosaicedKodak/bayerrawkodim02.tiff,nonlin,100,0.24,2.0,,../images_demosaiced/Kodak_kodim02.png_bayer_nonlin_n100_k2.png,3.855539e+01,4.084912e+01,3.782883e+01,4.116238e+01,3.751997e+01,3.855539e+01,4.084912e+01,3.782883e+01,4.116238e+01,3.751997e+01
Kodak,kodim03.png,bayer,../images/imagesKodak/OriginalKodakPng/kodim03.png,../images/mosaics/bayermosaicKodakHor.mat,../images/imagesKodak/mosaicedKodak/bayerrawkodim03.tiff,iso,50,0.24,,,../images_demosaiced/Kodak_kodim03.png_bayer_iso_n050.png,3.891349e+01,4.053969e+01,3.791116e+01,4.123985e+01,3.828722e+01,3.891349e+01,4.053969e+01,3.791116e+01,4.123985e+01,3.828722e+01
Kodak,kodim03.png,bayer,../images/imagesKodak/OriginalKodakPng/kodim03.png,../images/mosaics/bayermosaicKodakHor.mat,../images/imagesKodak/mosaicedKodak/bayerrawkodim03.tiff,ani,50,0.24,4.0,0.0,../images_demosaiced/Kodak_kodim03.png_bayer_ani_n050_k4_u0.png,4.189108e+01,4.445299e+01,4.107956e+01,4.452524e+01,4.092439e+01,4.189108e+01,4.445299e+01,4.107956e+01,4.452524e+01,4.092439e+01
Kodak,kodim03.png,bayer,../images/imagesKodak/OriginalKodakPng/kodim03.png,../images/mosaics/bayermosaicKodakHor.mat,../images/imagesKodak/mosaicedKodak/bayerrawkodim03.tiff,ani,50,0.24,3.0,1.0,../images_demosaiced/Kodak_kodim03.png_bayer_ani_n050_k3_u1.png,4.229327e+01,4.497809e+01,4.147232e+01,4.490540e+01,4.134537e+01,4.229327e+01,4.497809e+01,4.147232e+01,4.490540e+01,4.134537e+01
Kodak,kodim03.png,bayer,../images/imagesKodak/OriginalKodakPng/kodim03.png,../images/mosaics/bayermosaicKodakHor.mat,../images/imagesKodak/mosaicedKodak/bayerrawkodim03.tiff,aniL,50,0.24,4.0,0.0,../images_demosaiced/Kodak_kodim03.png_bayer_aniL_n050_k4_u0.png,3.953622e+01,4.164723e+01,3.853287e+01,4.212411e+01,3.878430e+01,3.953622e+01,4.164723e+01,3.853287e+01,4.212411e+01,3.878430e+01
Kodak,kodim03.png,bayer,../images/imagesKodak/OriginalKodakPng/kodim03.png,../images/mosaics/bayermosaicKodakHor.mat,../images/imagesKodak/mosaicedKodak/bayerrawkodim03.tiff,aniL,50,0.24,3.0,1.0,../images_demosaiced/Kodak_kodim03.png_bayer_aniL_n050_k3_u1.png,3.930249e+01,4.132257e+01,3.826504e+01,4.188273e+01,3.859058e+01,3.930249e+01,4.132257e+01,3.826504e+01,4.188273e+01,3.859058e+01
Kodak,kodim03.png,bayer,../images/imagesKodak/OriginalKodakPng/kodim03.png,../images/mosaics/bayermosaicKodakHor.mat,../images/imagesKodak/mosaicedKodak/bayerrawkodim03.tiff,nonlin,200,0.24,4.0,,../images_demosaiced/Kodak_kodim03.png_bayer_nonlin_n200_k4.png,4.159751e+01,4.367974e+01,4.093042e+01,4.295317e+01,4.117530e+01,4.159751e+01,4.367974e+01,4.093042e+01,4.295317e+01,4.117530e+01
Kodak,kodim03.png,bayer,../images/imagesKodak/OriginalKodakPng/kodim03.png,../images/mosaics/bayermosaicKodakHor.mat,../images/imagesKodak/mosaicedKodak/bayerrawkodim03.tiff,nonlin,100,0.24,3.0,,../images_demosaiced/Kodak_kodim03.png_bayer_nonlin_n100_k3.png,4.095731e+01,4.324782e+01,4.016695e+01,4.272029e+01,4.041097e+01,4.095731e+01,4.324782e+01,4.016695e+01,4.272029e+01,4.041097e+01
Kodak,kodim03.png,bayer,../images/imagesKodak/OriginalKodakPng/kodim03.png,../images/mosaics/bayermosaicKodakHor.mat,../images/imagesKodak/mosaicedKodak/bayerrawkodim03.tiff,nonlin,100,0.24,2.0,,../images_demosaiced/Kodak_kodim03.png_bayer_nonlin_n100_k2.png,4.016190e+01,4.229006e+01,3.926730e+01,4.215157e+01,3.959742e+01,4.016190e+01,4.229006e+01,3.926730e+01,4.215157e+01,3.959742e+01
Kodak,kodim05.png,bayer,../images/imagesKodak/OriginalKodakPng/kodim05.png,../images/mosaics/bayermosaicKodakHor.mat,../images/imagesKodak/mosaicedKodak/bayerrawkodim05.tiff,iso,50,0.24,,,../images_demosaiced/Kodak_kodim05.png_bayer_iso_n050.png,3.390196e+01,3.454126e+01,3.302791e+01,3.595985e+01,3.327817e+01,3.390196e+01,3.454126e+01,3.302791e+01,3.595985e+01,3.327817e+01
Kodak,kodim05.png,bayer,../images/imagesKodak/OriginalKodakPng/kodim05.png,../images/mosaics/bayermosaicKodakHor.mat,../images/imagesKodak/mosaicedKodak/bayerrawkodim05.tiff,ani,50,0.24,4.0,0.0,../images_demosaiced/Kodak_kodim05.png_bayer_ani_n050_k4_u0.png,3.677600e+01,3.894401e+01,3.600629e+01,3.933010e+01,3.580442e+01,3.677600e+01,3.894401e+01,3.600629e+01,3.933010e+01,3.580442e+01
Kodak,kodim05.png,bayer,../images/imagesKodak/OriginalKodakPng/kodim05.png,../images/mosaics/bayermosaicKodakHor.mat,../images/imagesKodak/mosaicedKodak/bayerrawkodim05.tiff,ani,50,0.24,3.0,1.0,../images_demosaiced/Kodak_kodim05.png_bayer_ani_n050_k3_u1.png,3.767904e+01,4.035353e+01,3.690065e+01,4.052624e+01,3.659147e+01,3.767904e+01,4.035353e+01,3.690065e+01,4.052624e+01,3.659147e+01
Kodak,kodim05.png,bayer,../images/imagesKodak/OriginalKodakPng/kodim05.png,../images/mosaics/bayermosaicKodakHor.mat,../images/imagesKodak/mosaicedKodak/bayerrawkodim05.tiff,aniL,50,0.24,4.0,0.0,../images_demosaiced/Kodak_kodim05.png_bayer_aniL_n050_k4_u0.png,3.487058e+01,3.631489e+01,3.395333e+01,3.726413e+01,3.412043e+01,3.487058e+01,3.631489e+01,3.395333e+01,3.726413e+01,3.412043e+01
Kodak,kodim05.png,bayer,../images/imagesKodak/OriginalKodakPng/kodim05.png,../images/mosaics/bayermosaicKodakHor.mat,../images/imagesKodak/mosaicedKodak/bayerrawkodim05.tiff,aniL,50,0.24,3.0,1.0,../images_demosaiced/Kodak_kodim05.png_bayer_aniL_n050_k3_u1.png,3.460455e+01,3.595493e+01,3.365871e+01,3.698856e+01,3.388901e+01,3.460455e+01,3.595493e+01,3.365871e+01,3.698856e+01,3.388901e+01
Kodak,kodim05.png,bayer,../images/imagesKodak/OriginalKodakPng/kodim05.png,../images/mosaics/bayermosaicKodakHor.mat,../images/imagesKodak/mosaicedKodak/bayerrawkodim05.tiff,nonlin,200,0.24,4.0,,../images_demosaiced/Kodak_kodim05.png_bayer_nonlin_n200_k4.png,3.671828e+01,3.884889e+01,3.601638e+01,3.822842e+01,3.623271e+01,3.671828e+01,3.884889e+01,3.601638e+01,3.822842e+01,3.623271e+01
